battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,brand_name
674.0,1,2.8,1,0,1,8,0.2,93,3,0,750.0,772,589.0,18,6,4,1,1,0,0,OnePlus
832.0,0,1.1,0,0,1,46,0.3,93,6,0,820.0,1366,3317.0,8,0,19,1,1,0,3,Samsung
1625.0,1,0.5,1,2,1,50,0.1,107,8,17,8.0,1219,670.0,16,3,8,1,0,0,0,Asus
907.0,0,1.4,1,3,0,42,0.2,151,1,16,171.0,507,584.0,11,9,6,1,0,0,0,Realme
1631.0,0,0.5,0,2,1,13,0.5,166,2,16,960.0,1735,2173.0,12,3,8,1,1,0,2,Apple
1584.0,1,1.3,0,6,0,41,0.6,135,4,15,160.0,1291,1561.0,10,5,17,0,0,1,1,Samsung
,1,0.5,0,7,1,13,0.3,199,2,18,612.0,719,2073.0,16,7,9,1,0,1,1,Xiaomi
,1,1.4,0,0,1,46,0.7,102,6,10,709.0,1915,1401.0,19,14,11,1,1,0,1,OnePlus
1444.0,1,2.1,0,9,0,38,0.4,104,7,16,624.0,917,3764.0,14,9,10,0,0,0,3,Samsung
852.0,1,1.6,1,6,1,54,0.4,147,5,7,538.0,730,1275.0,13,7,12,1,0,1,0,
922.0,1,0.7,0,0,1,47,1.0,157,8,14,1295.0,1808,1464.0,17,4,12,1,0,1,1,Apple
1745.0,0,1.5,1,4,1,57,0.1,159,3,16,1164.0,1908,2885.0,13,11,5,1,1,1,3,Xiaomi
862.0,0,2.3,0,9,1,6,0.1,107,8,14,829.0,1977,3458.0,9,4,9,1,1,1,3,Vivo
1754.0,1,2.1,1,1,1,52,1.0,101,4,3,199.0,1452,3019.0,11,6,19,1,0,1,3,Asus
1008.0,0,2.5,0,3,0,36,1.0,109,1,14,825.0,1972,1083.0,6,4,6,0,0,0,1,OnePlus
1569.0,0,0.5,1,3,0,33,0.2,147,1,13,,930,3538.0,18,1,15,1,0,1,3,OnePlus
1596.0,0,2.9,1,7,0,7,0.7,149,2,9,169.0,1190,2493.0,14,12,13,1,1,1,2,Oppo
1807.0,1,0.5,1,2,1,61,0.1,134,6,6,,1968,3726.0,8,5,15,1,0,0,3,Oppo
1660.0,0,2.8,1,4,0,7,0.8,184,1,6,76.0,1165,1531.0,12,0,7,0,0,0,1,OnePlus
1861.0,1,0.9,0,4,1,55,0.5,148,7,8,1698.0,1877,601.0,7,5,4,1,0,0,1,Asus
648.0,0,1.9,1,4,0,8,1.0,91,5,19,819.0,1997,2991.0,8,7,4,0,0,1,2,Asus
1379.0,0,0.5,1,1,0,19,0.3,134,8,17,387.0,671,3912.0,11,2,19,0,1,1,3,
1910.0,1,1.7,0,0,0,34,0.6,115,2,0,985.0,1284,,8,4,10,0,0,1,0,Vivo
1807.0,0,2.0,1,0,1,13,0.5,155,8,0,970.0,974,323.0,9,3,3,1,1,1,0,Motorola
1923.0,0,0.5,1,7,0,46,0.5,191,1,10,767.0,1759,1489.0,10,9,3,1,1,1,1,Asus
1345.0,1,3.0,0,7,1,38,0.1,162,3,11,512.0,1465,1322.0,9,2,15,1,0,0,1,OnePlus
904.0,0,1.6,1,5,1,14,0.2,102,8,9,56.0,760,1846.0,7,0,3,1,0,1,1,Apple
1239.0,0,1.2,1,5,1,52,0.9,122,2,10,590.0,661,,8,0,6,1,0,1,0,
1330.0,0,0.9,0,6,1,52,0.8,84,4,12,462.0,1304,3269.0,19,6,8,1,1,0,3,Samsung
,1,0.7,1,1,0,30,0.9,138,1,12,126.0,698,3731.0,17,13,15,0,0,0,2,Oppo
672.0,1,0.5,1,0,0,54,0.9,95,4,11,578.0,1143,667.0,17,8,14,0,0,0,0,Motorola
892.0,1,0.5,0,0,1,47,0.4,94,1,18,655.0,1782,1241.0,12,3,9,1,0,1,1,Realme
1778.0,0,0.5,0,0,1,23,0.5,101,6,11,1028.0,1445,3941.0,19,6,13,1,0,0,3,Nokia
1130.0,1,2.5,0,4,1,58,0.1,132,5,14,88.0,1261,1018.0,17,1,16,1,0,0,0,Samsung
1359.0,0,0.6,0,4,0,59,0.3,86,2,6,1692.0,1902,3142.0,19,3,17,0,1,1,3,Nokia
1866.0,1,2.5,1,3,1,47,0.8,89,5,9,358.0,1782,1444.0,7,4,20,1,0,0,1,Samsung
1597.0,0,2.3,0,11,0,34,0.4,89,1,14,64.0,1667,,16,10,9,0,1,0,0,
1046.0,1,2.8,1,0,1,58,0.2,100,8,0,259.0,1040,3863.0,17,12,9,1,1,1,3,OnePlus
1035.0,0,0.6,1,2,1,44,0.5,99,3,3,236.0,1960,3506.0,14,5,12,1,1,0,3,Motorola
1175.0,1,1.3,0,2,0,19,0.3,164,7,9,873.0,1394,1944.0,9,4,9,1,1,0,1,OnePlus
1261.0,1,0.5,1,0,1,11,0.2,90,4,0,858.0,1591,348.0,14,9,14,1,0,1,0,Vivo
1068.0,0,0.7,1,9,0,51,0.5,124,4,15,1405.0,1910,550.0,12,8,6,1,1,0,0,Realme
1713.0,0,3.0,1,5,1,20,0.9,104,7,17,237.0,890,971.0,11,10,10,1,0,0,0,Oppo
1688.0,0,2.5,0,0,1,21,0.2,170,7,0,650.0,864,3984.0,17,14,8,1,1,1,3,Oppo
1413.0,1,0.5,1,4,1,45,0.4,104,5,6,1949.0,1994,2973.0,17,8,15,1,0,1,3,Nokia
559.0,1,0.5,0,10,0,11,0.4,82,5,14,541.0,823,,10,4,16,1,1,1,1,Motorola
1483.0,1,2.6,1,13,0,19,0.6,146,7,19,361.0,1552,1587.0,9,4,19,0,0,0,1,OnePlus
860.0,1,1.6,1,13,0,48,0.5,187,7,18,,1463,1870.0,17,2,18,1,0,0,1,Xiaomi
1090.0,0,1.3,1,5,0,27,0.1,91,4,16,1638.0,1910,1352.0,5,1,11,0,1,0,1,Apple
686.0,1,0.5,0,11,0,3,0.3,91,6,15,1109.0,1392,570.0,7,6,19,0,1,0,0,Motorola
818.0,0,1.3,0,14,0,43,0.9,177,6,15,111.0,510,546.0,12,6,7,1,1,1,0,Vivo
1456.0,0,1.6,1,5,0,49,0.2,193,3,20,1285.0,1427,3624.0,12,11,16,1,1,0,3,Apple
774.0,0,0.5,1,2,1,10,0.5,188,2,9,1480.0,1731,2944.0,8,6,2,1,1,1,2,Samsung
1068.0,0,0.5,1,0,1,19,0.9,197,8,9,322.0,875,1209.0,19,12,12,1,1,0,0,OnePlus
1373.0,1,1.9,1,1,1,29,0.9,141,6,12,1220.0,1348,2752.0,15,2,7,1,1,1,3,Samsung
,1,3.0,0,3,0,20,0.6,188,6,5,511.0,616,3868.0,5,1,7,0,1,1,3,OnePlus
,0,0.8,0,2,1,28,0.1,132,5,3,1011.0,1263,3087.0,16,4,4,1,1,1,2,Nokia
1524.0,0,2.6,1,5,0,57,0.5,124,2,12,629.0,635,947.0,11,4,16,0,1,1,0,Vivo
511.0,1,0.6,1,12,0,50,0.1,175,3,16,140.0,622,1484.0,9,7,8,1,0,0,0,Xiaomi
1402.0,1,0.6,1,3,0,46,0.3,87,7,12,1081.0,1767,347.0,17,0,12,1,0,1,0,Realme
965.0,1,0.5,0,15,0,53,1.0,131,8,19,297.0,653,3227.0,12,6,8,1,0,0,2,OnePlus
1270.0,1,2.3,0,0,0,58,0.5,104,5,1,,1716,3299.0,13,4,16,0,0,1,3,Xiaomi
919.0,0,0.5,1,11,0,13,0.3,159,1,15,275.0,570,1028.0,8,4,17,1,0,0,0,Samsung
1963.0,1,1.0,0,16,1,34,0.1,157,2,17,1136.0,1813,714.0,18,2,2,1,0,1,1,Samsung
1977.0,0,1.3,1,2,0,31,0.4,173,8,6,1145.0,1356,2641.0,8,2,7,0,0,0,3,Samsung
1881.0,0,2.2,0,4,0,51,0.3,158,5,7,477.0,1553,1229.0,12,0,14,1,0,0,1,Samsung
683.0,0,0.7,0,5,0,19,0.9,173,4,17,954.0,1985,2622.0,16,3,5,0,0,1,2,Motorola
772.0,0,2.6,1,7,0,6,0.1,100,2,10,741.0,1471,929.0,13,6,18,0,1,1,0,
536.0,1,1.4,0,0,1,53,0.7,135,3,0,547.0,705,1211.0,15,10,7,1,0,1,0,Oppo
,0,1.8,0,0,0,53,1.0,186,6,0,1194.0,1208,1653.0,7,5,6,1,0,0,2,Apple
1633.0,0,1.7,1,3,1,33,0.9,111,2,19,146.0,906,511.0,9,0,7,1,1,0,0,Apple
1371.0,0,0.5,0,4,0,52,0.5,167,4,19,471.0,663,3034.0,13,6,8,0,0,0,2,Vivo
551.0,1,2.8,0,0,1,54,0.1,172,7,15,169.0,1916,1414.0,6,1,19,1,0,1,0,
1221.0,0,0.5,0,1,1,28,0.5,139,1,7,1895.0,1976,2438.0,13,11,10,1,1,1,3,Oppo
1000.0,1,0.5,0,12,0,63,0.7,179,8,18,1537.0,1761,3744.0,11,1,7,0,0,1,3,Xiaomi
1986.0,0,2.7,1,3,1,64,0.2,162,4,20,236.0,1520,1377.0,5,3,15,1,1,1,1,Xiaomi
1119.0,0,0.5,1,0,1,23,0.4,164,4,1,821.0,915,3520.0,7,4,7,1,0,0,3,Xiaomi
1699.0,0,0.5,1,1,0,59,0.5,97,4,3,466.0,1768,3796.0,17,10,12,0,1,1,3,Samsung
1099.0,0,0.5,0,13,1,61,0.3,146,3,20,393.0,1096,1699.0,17,10,3,1,1,1,1,Asus
1576.0,0,2.6,0,7,0,58,0.2,90,3,16,400.0,631,336.0,14,8,13,1,1,1,0,Xiaomi
,1,0.5,0,9,0,55,0.1,156,5,10,774.0,843,1095.0,14,12,13,0,1,0,0,Samsung
1081.0,1,2.5,1,13,0,49,1.0,99,3,17,284.0,519,325.0,9,1,6,0,0,1,0,Vivo
606.0,0,2.5,0,1,1,53,0.2,146,4,2,465.0,1152,1223.0,19,12,7,1,0,0,0,Apple
502.0,0,1.5,1,7,0,37,0.2,199,2,12,705.0,1810,1649.0,6,1,14,0,1,0,1,Oppo
957.0,1,0.7,0,0,1,4,0.1,160,2,0,38.0,1682,1898.0,12,4,3,1,1,0,1,OnePlus
1658.0,1,1.4,1,0,1,38,0.3,159,5,0,51.0,739,2609.0,12,11,19,1,0,0,2,
1681.0,1,2.5,1,6,0,18,0.3,167,1,7,850.0,1005,2265.0,5,3,20,1,1,1,2,Nokia
1983.0,1,0.5,1,3,0,43,1.0,87,6,10,349.0,676,2775.0,9,4,3,0,1,1,2,Realme
1753.0,0,1.2,0,8,1,12,0.9,113,7,17,387.0,1595,1445.0,17,16,12,1,1,1,1,Oppo
1632.0,1,1.4,0,0,0,41,0.1,132,4,1,706.0,1623,2614.0,5,4,15,1,0,0,2,Vivo
1949.0,1,1.4,0,7,0,57,0.3,145,7,11,951.0,1178,356.0,5,3,19,0,0,0,0,Samsung
1696.0,0,1.7,0,1,0,13,0.9,97,3,2,179.0,772,523.0,5,0,4,0,1,1,0,Realme
688.0,0,2.5,1,0,0,57,0.8,131,7,3,426.0,1964,3745.0,17,1,4,0,1,0,3,OnePlus
1104.0,0,1.7,0,1,1,60,0.4,199,2,13,653.0,1413,1229.0,6,0,3,1,1,1,0,
1122.0,0,2.8,0,0,0,28,0.6,184,3,4,1578.0,1963,1402.0,14,10,3,0,1,0,1,Motorola
504.0,1,0.5,1,2,1,46,0.9,172,5,14,280.0,1795,2085.0,13,5,8,1,0,0,1,Nokia
1154.0,0,0.5,0,12,1,14,0.7,156,7,14,251.0,1801,587.0,8,3,4,1,1,1,0,Vivo
1727.0,0,2.1,0,2,1,63,0.6,85,7,8,1463.0,1992,2457.0,19,13,7,1,0,1,3,Oppo
1674.0,0,2.8,1,0,1,52,0.2,89,3,7,1432.0,1649,2030.0,7,0,6,1,0,0,2,Apple
,0,2.8,1,5,1,18,0.2,135,2,14,477.0,571,816.0,16,2,3,1,0,0,0,Nokia
1218.0,1,2.8,1,3,0,39,0.8,150,7,14,1122.0,1746,1667.0,10,0,12,0,0,0,1,Asus
531.0,0,1.1,0,10,0,63,0.7,189,7,14,145.0,1903,2958.0,17,1,19,0,1,0,2,Oppo
1057.0,0,2.1,0,4,0,5,0.5,154,5,13,416.0,1055,3705.0,6,4,13,1,0,0,3,Asus
576.0,0,1.2,0,1,0,30,0.8,162,8,5,847.0,893,2800.0,11,6,16,0,1,1,2,Motorola
1960.0,1,2.1,0,1,0,7,0.2,165,7,9,868.0,877,3773.0,11,9,6,0,1,1,3,Asus
,1,1.7,1,3,1,22,0.1,88,1,5,594.0,1088,2050.0,7,2,17,1,1,0,1,Samsung
718.0,0,0.7,1,0,1,21,0.8,88,1,7,518.0,830,1754.0,17,11,9,1,0,1,1,Apple
864.0,0,1.7,0,3,1,35,0.3,103,3,7,663.0,1805,1904.0,12,8,13,1,1,1,1,Vivo
547.0,0,1.9,1,1,0,37,0.4,154,5,4,371.0,541,2705.0,17,3,10,1,1,0,1,Realme
623.0,1,0.9,0,1,1,3,0.1,102,8,7,1749.0,1781,3537.0,16,13,3,1,0,1,3,Realme
1793.0,0,0.7,1,11,0,27,0.4,154,5,13,586.0,722,1370.0,16,3,19,1,0,1,1,OnePlus
1720.0,1,0.7,1,0,0,19,0.1,137,2,3,409.0,646,1222.0,13,2,7,0,0,0,1,Samsung
812.0,0,0.5,1,1,0,64,1.0,106,4,7,35.0,1309,3102.0,6,0,2,0,0,0,2,
980.0,1,0.5,0,0,1,33,0.9,160,6,0,,1758,2268.0,7,5,4,1,1,0,2,Realme
643.0,0,1.0,0,9,1,18,0.2,187,8,12,442.0,1079,2648.0,7,5,18,1,1,1,1,Samsung
1925.0,0,3.0,1,0,1,16,0.8,175,8,11,983.0,1087,2173.0,7,3,19,1,1,0,2,Samsung
1408.0,1,2.5,0,3,0,32,0.1,151,4,6,875.0,982,3162.0,19,18,3,1,0,0,3,Motorola
1522.0,1,0.7,1,4,0,28,0.2,124,1,5,952.0,1191,1368.0,14,5,17,1,0,1,1,Motorola
587.0,1,2.5,0,16,1,51,0.6,111,1,17,244.0,1361,2746.0,10,4,7,1,0,1,2,Vivo
1959.0,0,0.5,1,5,0,18,0.7,191,6,20,65.0,1055,619.0,7,4,8,1,1,1,0,Apple
1872.0,0,0.5,1,3,0,17,0.7,89,6,6,1749.0,1767,724.0,17,3,9,1,0,1,1,OnePlus
1043.0,1,0.5,0,7,0,42,0.1,111,3,8,716.0,1626,912.0,16,9,6,0,1,0,0,Realme
1809.0,0,0.5,0,6,0,23,0.7,123,6,19,433.0,1661,2784.0,12,6,20,1,1,1,3,Apple
1703.0,1,0.5,0,5,1,23,0.2,92,6,7,134.0,521,793.0,7,3,17,1,1,0,0,Vivo
1095.0,1,0.5,0,4,0,45,0.5,197,1,5,179.0,1247,,9,1,10,1,1,0,0,Apple
1414.0,0,2.6,0,1,0,27,0.6,137,4,20,804.0,1564,312.0,5,2,8,0,0,1,0,Samsung
1659.0,1,2.5,0,2,0,41,0.1,88,7,18,787.0,1515,545.0,12,0,9,0,1,1,0,Realme
1540.0,0,0.7,1,1,0,60,0.8,197,7,12,704.0,822,1591.0,19,0,2,1,0,1,1,Realme
1342.0,0,1.0,0,0,1,31,0.6,86,7,1,991.0,1638,2746.0,15,5,10,1,1,0,3,Oppo
1189.0,1,2.3,0,13,0,8,0.5,198,3,14,379.0,932,893.0,9,6,13,1,1,0,0,Nokia
518.0,1,2.4,0,0,1,62,0.6,128,6,0,489.0,710,2514.0,16,12,7,1,1,1,1,OnePlus
1449.0,0,0.8,1,3,1,10,0.2,144,1,12,1518.0,1883,1032.0,10,0,8,1,1,1,1,Vivo
516.0,0,1.1,1,0,1,39,0.4,91,5,7,855.0,1401,819.0,8,0,10,1,1,1,0,Xiaomi
1569.0,0,0.8,1,8,0,59,0.9,111,3,16,1261.0,1383,3672.0,15,2,15,1,0,1,3,Asus
1312.0,1,0.8,1,0,0,24,0.9,156,6,0,115.0,1791,3833.0,14,13,17,0,1,0,3,Realme
1893.0,1,0.5,1,1,0,23,0.1,179,8,3,1203.0,1432,1482.0,15,7,17,0,1,0,2,Oppo
1076.0,0,2.5,0,3,0,14,0.2,105,5,4,545.0,1300,,7,5,14,0,0,0,1,OnePlus
530.0,1,2.6,0,1,0,40,0.9,118,6,2,818.0,1090,1229.0,16,11,2,0,1,0,0,Apple
1044.0,1,2.8,1,7,0,33,0.6,129,4,13,42.0,1262,1816.0,17,16,15,1,0,1,1,OnePlus
1330.0,0,1.1,0,11,0,37,0.7,126,7,20,1103.0,1637,2166.0,10,1,4,1,0,0,2,Samsung
1836.0,0,1.1,1,0,0,14,0.7,104,5,1,168.0,1068,2469.0,18,6,7,1,1,1,2,Apple
1741.0,1,0.5,0,1,1,55,0.1,140,5,3,719.0,755,2575.0,13,10,7,1,1,1,2,OnePlus
1869.0,0,2.6,0,0,1,30,0.4,152,1,13,163.0,874,1375.0,15,3,19,1,0,0,1,Asus
1331.0,0,0.5,0,8,0,55,0.9,146,3,15,1162.0,1531,1732.0,6,2,11,1,0,1,1,OnePlus
1655.0,1,0.5,1,6,1,4,0.1,105,3,12,626.0,1348,673.0,10,3,12,1,0,0,0,Apple
605.0,0,1.5,0,9,1,18,0.9,162,2,14,,656,2301.0,15,9,8,1,0,0,1,Xiaomi
1245.0,1,0.6,0,2,0,30,0.7,105,5,3,330.0,1434,2676.0,17,8,7,1,0,0,2,Xiaomi
1709.0,1,0.8,0,8,1,58,0.8,136,2,10,956.0,1292,1781.0,18,3,17,1,0,0,2,Xiaomi
846.0,1,2.6,0,0,1,58,0.1,123,4,15,1140.0,1983,2248.0,16,8,13,1,0,0,2,Oppo
1403.0,1,2.5,1,3,0,62,0.9,90,4,13,217.0,1623,921.0,14,13,18,1,0,0,0,Realme
688.0,1,1.5,0,0,0,2,1.0,89,3,2,271.0,869,391.0,5,2,8,1,1,1,0,Nokia
775.0,1,2.5,1,1,1,10,0.1,185,7,14,444.0,1555,1719.0,19,3,18,1,1,1,1,Nokia
1154.0,0,2.0,0,6,1,35,0.8,159,5,16,1003.0,1827,3262.0,16,15,16,1,0,0,3,Xiaomi
1375.0,0,0.5,1,2,1,35,0.1,194,2,3,227.0,772,1947.0,15,13,15,1,1,1,1,Motorola
1827.0,1,0.8,0,4,0,61,0.9,130,7,9,253.0,1764,,8,3,7,0,1,1,3,Samsung
1697.0,0,0.5,0,0,1,60,0.1,90,4,0,88.0,1046,441.0,15,1,11,1,1,0,0,Motorola
741.0,0,1.5,0,1,0,14,0.3,178,5,13,334.0,594,1886.0,19,11,9,1,1,1,0,Nokia
1672.0,1,0.5,1,13,1,32,0.7,174,1,20,,1896,1267.0,17,4,20,1,1,0,1,Samsung
514.0,1,0.7,0,4,0,57,0.1,186,3,7,168.0,1320,687.0,6,0,20,1,1,1,0,Vivo
1375.0,1,1.3,1,2,0,12,0.1,105,1,13,898.0,1687,2890.0,17,1,12,0,0,0,3,Apple
989.0,1,1.8,1,4,1,55,0.7,124,1,12,46.0,1069,1737.0,8,5,10,1,0,1,1,Asus
1510.0,1,2.5,1,11,0,47,0.7,138,2,13,118.0,1170,887.0,18,6,5,0,0,0,0,Samsung
1266.0,0,2.6,0,1,0,18,0.4,86,7,2,1187.0,1595,398.0,16,8,3,1,1,1,0,OnePlus
1396.0,0,2.4,1,0,0,46,0.1,138,7,1,1191.0,1347,2389.0,7,3,15,0,0,1,2,Apple
808.0,0,2.3,0,3,0,45,0.8,161,1,9,526.0,1324,3431.0,15,6,13,0,1,1,3,Realme
1542.0,0,2.3,0,1,0,43,0.8,182,2,11,346.0,966,3601.0,14,4,16,0,0,0,3,Motorola
745.0,1,0.6,1,5,0,35,0.8,102,8,10,89.0,1538,2459.0,14,1,16,1,1,0,1,OnePlus
,1,1.9,1,0,1,59,0.7,148,6,0,137.0,846,3230.0,6,1,9,1,1,0,3,Motorola
586.0,0,0.5,1,1,0,57,0.3,188,2,5,1226.0,1389,3646.0,15,4,11,1,1,1,3,Nokia
1341.0,1,2.1,1,0,0,36,0.4,107,8,1,473.0,574,2200.0,18,14,15,0,1,0,1,Vivo
781.0,1,1.3,1,1,0,64,0.2,88,2,7,368.0,607,3862.0,17,10,9,0,0,0,3,Nokia
501.0,1,0.5,1,14,0,22,0.5,174,6,20,239.0,1636,3077.0,17,3,17,0,0,0,2,OnePlus
1224.0,1,1.8,1,2,1,44,0.2,139,2,9,622.0,709,621.0,11,4,14,1,1,1,0,OnePlus
1970.0,0,1.6,1,11,1,58,0.3,80,8,19,,882,2372.0,14,12,2,1,1,0,2,Apple
618.0,1,2.2,1,0,1,63,0.9,138,2,1,853.0,1781,2574.0,14,3,5,1,1,0,2,Realme
,0,2.9,0,11,1,46,0.8,158,4,17,686.0,1305,2857.0,17,14,2,1,1,1,3,Vivo
1018.0,0,2.2,0,8,0,16,0.6,153,8,10,992.0,1433,3143.0,17,12,20,0,1,0,3,Asus
1545.0,0,1.3,1,15,1,35,0.1,173,5,20,115.0,1352,3197.0,14,9,6,1,0,1,3,Nokia
1871.0,0,2.1,0,4,1,41,0.4,144,8,5,275.0,1966,2727.0,15,8,11,1,0,0,3,Oppo
1729.0,1,2.1,1,1,0,12,0.9,186,1,6,461.0,1178,1519.0,9,4,5,1,0,1,1,Nokia
680.0,1,2.1,1,9,1,9,0.1,131,3,11,1428.0,1500,2438.0,14,2,17,1,0,0,2,Nokia
1106.0,1,1.9,0,4,0,54,0.7,107,3,9,,1212,2674.0,9,3,9,1,0,1,2,OnePlus
635.0,1,0.6,1,1,1,50,0.3,97,5,13,193.0,989,,13,12,12,1,0,0,1,OnePlus
,0,0.6,0,8,0,16,0.2,143,1,14,1105.0,1602,2262.0,16,15,4,0,1,0,2,Oppo
1671.0,0,0.5,1,13,0,5,0.9,179,8,18,398.0,1263,815.0,16,6,10,1,1,1,0,Motorola
1562.0,1,1.2,1,0,1,52,0.1,105,7,9,480.0,728,,13,10,3,1,1,1,2,OnePlus
1975.0,1,1.9,1,2,0,31,0.9,151,1,17,775.0,1607,3022.0,13,5,19,0,0,1,3,Realme
831.0,1,0.7,0,2,1,62,0.7,134,8,9,1482.0,1490,,16,12,18,1,0,1,2,Samsung
1524.0,1,1.8,1,0,0,10,0.6,174,4,1,154.0,550,2678.0,16,5,13,1,0,1,2,Apple
1528.0,1,1.8,1,3,1,55,0.8,129,5,6,454.0,1762,1282.0,11,9,11,1,1,1,1,Asus
1447.0,1,2.5,1,2,0,9,0.2,155,8,16,737.0,1455,568.0,12,11,8,0,0,0,0,OnePlus
1344.0,0,1.5,0,1,0,14,0.5,190,1,3,419.0,556,2074.0,8,1,5,1,1,0,1,Asus
564.0,0,3.0,1,1,0,8,0.7,130,2,3,853.0,1737,2227.0,9,2,14,1,0,1,1,Nokia
921.0,0,0.6,1,1,0,60,0.1,83,2,3,1211.0,1229,1080.0,10,0,6,0,0,1,0,OnePlus
1413.0,1,1.7,0,2,0,10,0.2,200,6,6,314.0,1606,2867.0,5,4,15,0,1,0,2,Apple
831.0,0,2.4,0,10,0,55,0.5,86,6,12,172.0,1239,1075.0,12,11,3,1,1,0,0,Apple
802.0,0,0.5,1,3,0,43,0.6,153,5,6,,734,3063.0,17,13,4,0,1,0,2,Motorola
1923.0,0,1.3,0,3,0,24,1.0,86,4,4,874.0,1264,2479.0,9,2,15,1,1,0,2,Motorola
1193.0,1,3.0,0,10,0,56,0.4,196,3,17,674.0,864,2394.0,19,11,14,1,1,0,2,Nokia
904.0,1,1.2,1,10,1,31,0.8,112,3,11,657.0,1014,2814.0,13,3,19,1,0,0,2,Oppo
1285.0,0,2.4,0,1,1,51,1.0,140,7,2,,500,2094.0,8,0,10,1,0,0,1,OnePlus
1635.0,0,2.6,1,0,1,2,0.6,182,4,0,1209.0,1411,2315.0,10,1,2,1,1,0,2,Oppo
1923.0,0,1.0,1,5,1,14,0.9,154,4,6,15.0,525,2519.0,13,0,16,1,0,1,2,Asus
1851.0,1,1.9,1,3,1,12,0.9,198,6,11,293.0,1967,735.0,7,6,14,1,0,1,0,Samsung
727.0,1,1.5,0,0,1,32,1.0,131,7,1,813.0,1377,1891.0,19,13,7,1,0,1,1,Vivo
1396.0,0,1.5,1,0,1,44,0.1,118,6,1,173.0,1843,1386.0,7,1,8,1,1,1,1,Motorola
877.0,0,1.3,1,9,1,46,0.8,135,1,14,457.0,652,3260.0,14,12,6,1,0,0,2,OnePlus
696.0,1,2.4,0,11,1,35,0.2,103,3,13,533.0,797,2022.0,14,11,4,1,0,1,1,Motorola
1009.0,1,1.0,1,2,0,2,0.6,102,8,14,912.0,1043,1716.0,7,5,15,0,0,0,1,Motorola
1526.0,0,1.1,1,2,1,38,0.3,116,5,6,798.0,1418,3317.0,7,1,8,1,1,1,3,Motorola
987.0,0,2.0,1,1,0,20,0.8,192,7,3,412.0,565,1454.0,11,3,8,1,1,0,0,Xiaomi
1414.0,1,2.2,1,0,1,49,0.5,101,4,1,130.0,887,2290.0,13,0,12,1,1,0,1,Realme
,0,0.8,0,2,0,61,0.3,172,5,3,201.0,656,,17,11,20,0,1,1,3,Samsung
1587.0,1,0.5,0,0,0,50,0.9,148,8,15,299.0,874,461.0,17,4,4,1,0,1,0,Apple
1097.0,0,0.8,0,10,1,21,0.1,160,7,15,1277.0,1352,2219.0,15,6,12,1,0,1,2,Apple
504.0,0,2.8,1,0,0,40,0.5,178,3,0,626.0,1195,470.0,6,0,16,1,0,0,0,Realme
1159.0,0,2.7,0,13,1,28,0.2,80,8,18,378.0,751,2495.0,10,0,9,1,1,1,2,Apple
1910.0,0,1.4,0,0,0,29,0.6,146,7,2,333.0,639,,8,7,2,1,1,1,2,Realme
865.0,0,1.2,1,8,0,59,0.1,159,3,9,805.0,1804,2361.0,16,11,19,1,0,1,2,Realme
1930.0,1,2.0,0,11,0,16,0.8,186,8,12,1901.0,1920,1783.0,17,3,13,0,0,1,2,
860.0,1,1.3,1,8,1,40,0.7,170,3,13,1573.0,1581,2832.0,13,7,20,1,1,1,2,Samsung
1268.0,1,2.9,0,9,1,42,0.9,182,6,17,360.0,912,931.0,11,5,20,1,1,0,0,Vivo
,1,1.8,1,0,1,27,0.1,167,4,1,20.0,745,1344.0,17,10,5,1,0,0,0,Samsung
622.0,0,0.7,0,0,1,9,0.3,127,2,0,98.0,511,3916.0,13,1,5,1,0,1,2,Motorola
1250.0,1,1.4,0,8,0,44,0.2,182,7,20,703.0,1011,1882.0,14,1,14,0,0,0,1,Nokia
763.0,1,0.5,0,9,1,51,0.3,104,5,12,273.0,1278,,11,6,9,1,1,1,2,Realme
1100.0,1,1.6,0,12,0,15,0.1,112,8,14,919.0,1344,757.0,12,2,16,1,1,1,0,Apple
815.0,0,2.0,1,4,0,51,0.3,85,6,12,982.0,1291,3469.0,5,4,6,1,0,1,3,Asus
618.0,1,0.5,1,2,1,57,0.2,88,3,7,879.0,896,2399.0,18,15,17,1,1,1,1,Motorola
553.0,1,2.2,1,0,1,18,0.7,136,2,1,1287.0,1892,3300.0,12,10,20,1,0,0,3,Nokia
673.0,1,2.2,1,2,0,3,0.4,84,2,9,1109.0,1247,2719.0,19,2,9,1,1,1,2,Realme
563.0,0,2.0,1,3,0,47,0.3,115,7,12,211.0,684,3012.0,14,4,15,1,0,0,2,Apple
1590.0,0,1.5,1,12,1,14,0.5,187,4,15,1058.0,1109,2836.0,6,5,4,1,0,0,3,Motorola
1031.0,1,2.1,1,2,1,11,0.1,121,2,9,532.0,1247,2385.0,11,7,16,1,0,0,2,Oppo
909.0,1,0.5,1,9,0,30,0.4,97,3,10,290.0,773,594.0,12,0,4,1,1,1,0,Apple
1880.0,0,0.5,0,0,1,7,0.6,104,4,1,890.0,1019,2968.0,9,0,3,1,1,0,3,Oppo
1479.0,1,1.8,1,0,1,24,0.1,146,6,0,327.0,645,3762.0,12,10,5,1,0,0,3,Motorola
